Time,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,Upper Layer Temperature,Lower Layer Temperature,Layer Height,Upper Layer Volume,Pressure,HRR Door Jet Fires,HRR Door Jet Fires,HRR Door Jet Fires,HRR Door Jet Fires,Plume Entrainment Rate,Pyrolysis Rate,HRR,HRR Lower,HRR Upper,Flame Height,Convective HRR,Total Pyrolysate Released,Total Trace Species Released,Plume Entrainment Rate,Pyrolysis Rate,HRR,HRR Lower,HRR Upper,Flame Height,Convective HRR,Total Pyrolysate Released,Total Trace Species Released,
,Comp 1,Comp 1,Comp 1,Comp 1,Comp 1,Comp 2,Comp 2,Comp 2,Comp 2,Comp 2,Comp 3,Comp 3,Comp 3,Comp 3,Comp 3,Comp 1,Comp 2,Comp 3,Outside,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,bunsen,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,Wood_Wall,
s,C,C,m,m^3,Pa,C,C,m,m^3,Pa,C,C,m,m^3,Pa,W,W,W,W,kg/s,kg/s,W,W,W,m,W,kg,kg,kg/s,kg/s,W,W,W,m,W,kg,kg,
 0.308000E+04, 0.794037E+02, 0.230686E+02, 0.130800E+01, 0.423001E+02,-0.430229E+00, 0.155757E+03, 0.409853E+02, 0.132988E+01, 0.417530E+02,-0.132993E+01, 0.884125E+02, 0.252363E+02, 0.133457E+01, 0.416358E+02,-0.245038E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.359094E-03, 0.610883E-06, 0.305038E+02, 0.305038E+02, 0.000000E+00, 0.000000E+00, 0.204375E+02, 0.102230E+01, 0.000000E+00, 0.937601E+00, 0.212707E-01, 0.385000E+06, 0.385000E+06, 0.000000E+00, 0.390532E+00, 0.257950E+06, 0.327670E+02, 0.000000E+00,
 0.309000E+04, 0.795353E+02, 0.230701E+02, 0.130962E+01, 0.422596E+02,-0.429468E+00, 0.156258E+03, 0.410911E+02, 0.133270E+01, 0.416824E+02,-0.133136E+01, 0.886371E+02, 0.252632E+02, 0.133489E+01, 0.416277E+02,-0.246286E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.348445E-03, 0.594134E-06, 0.296674E+02, 0.296674E+02, 0.000000E+00, 0.000000E+00, 0.198772E+02, 0.102230E+01, 0.000000E+00, 0.936823E+00, 0.213398E-01, 0.386250E+06, 0.386250E+06, 0.000000E+00, 0.390390E+00, 0.258787E+06, 0.329801E+02, 0.000000E+00,
 0.310000E+04, 0.796658E+02, 0.230716E+02, 0.131124E+01, 0.422191E+02,-0.428700E+00, 0.156760E+03, 0.411970E+02, 0.133553E+01, 0.416117E+02,-0.133281E+01, 0.888621E+02, 0.252902E+02, 0.133522E+01, 0.416195E+02,-0.247538E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.338121E-03, 0.577844E-06, 0.288540E+02, 0.288540E+02, 0.000000E+00, 0.000000E+00, 0.193322E+02, 0.102231E+01, 0.000000E+00, 0.936029E+00, 0.214088E-01, 0.387500E+06, 0.387500E+06, 0.000000E+00, 0.390247E+00, 0.259625E+06, 0.331939E+02, 0.000000E+00,
 0.311000E+04, 0.797951E+02, 0.230731E+02, 0.131286E+01, 0.421786E+02,-0.427925E+00, 0.157263E+03, 0.413029E+02, 0.133836E+01, 0.415410E+02,-0.133429E+01, 0.890874E+02, 0.253173E+02, 0.133555E+01, 0.416114E+02,-0.248795E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.328110E-03, 0.562001E-06, 0.280629E+02, 0.280629E+02, 0.000000E+00, 0.000000E+00, 0.188022E+02, 0.102232E+01, 0.000000E+00, 0.935218E+00, 0.214779E-01, 0.388750E+06, 0.388750E+06, 0.000000E+00, 0.390103E+00, 0.260462E+06, 0.334084E+02, 0.000000E+00,
 0.312000E+04, 0.799232E+02, 0.230744E+02, 0.131448E+01, 0.421381E+02,-0.427142E+00, 0.157769E+03, 0.414090E+02, 0.134119E+01, 0.414702E+02,-0.133579E+01, 0.893129E+02, 0.253445E+02, 0.133587E+01, 0.416032E+02,-0.250057E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.318404E-03, 0.546592E-06, 0.272935E+02, 0.272935E+02, 0.000000E+00, 0.000000E+00, 0.182866E+02, 0.102232E+01, 0.000000E+00, 0.934389E+00, 0.215470E-01, 0.390000E+06, 0.390000E+06, 0.000000E+00, 0.389959E+00, 0.261300E+06, 0.336235E+02, 0.000000E+00,
 0.313000E+04, 0.800499E+02, 0.230758E+02, 0.131610E+01, 0.420976E+02,-0.426352E+00, 0.158276E+03, 0.415150E+02, 0.134403E+01, 0.413993E+02,-0.133733E+01, 0.895388E+02, 0.253718E+02, 0.133620E+01, 0.415949E+02,-0.251322E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.308994E-03, 0.531606E-06, 0.265452E+02, 0.265452E+02, 0.000000E+00, 0.000000E+00, 0.177853E+02, 0.102233E+01, 0.000000E+00, 0.933542E+00, 0.216160E-01, 0.391250E+06, 0.391250E+06, 0.000000E+00, 0.389813E+00, 0.262137E+06, 0.338394E+02, 0.000000E+00,
 0.314000E+04, 0.801751E+02, 0.230770E+02, 0.131772E+01, 0.420571E+02,-0.425554E+00, 0.158785E+03, 0.416211E+02, 0.134687E+01, 0.413283E+02,-0.133890E+01, 0.897651E+02, 0.253992E+02, 0.133654E+01, 0.415866E+02,-0.252593E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.299871E-03, 0.517030E-06, 0.258174E+02, 0.258174E+02, 0.000000E+00, 0.000000E+00, 0.172976E+02, 0.102233E+01, 0.000000E+00, 0.932677E+00, 0.216851E-01, 0.392500E+06, 0.392500E+06, 0.000000E+00, 0.389666E+00, 0.262975E+06, 0.340559E+02, 0.000000E+00,
 0.315000E+04, 0.802988E+02, 0.230783E+02, 0.131934E+01, 0.420166E+02,-0.424748E+00, 0.159296E+03, 0.417270E+02, 0.134971E+01, 0.412573E+02,-0.134050E+01, 0.899917E+02, 0.254267E+02, 0.133687E+01, 0.415783E+02,-0.253868E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.291026E-03, 0.502854E-06, 0.251095E+02, 0.251095E+02, 0.000000E+00, 0.000000E+00, 0.168234E+02, 0.102234E+01, 0.000000E+00, 0.931793E+00, 0.217541E-01, 0.393750E+06, 0.393750E+06, 0.000000E+00, 0.389519E+00, 0.263812E+06, 0.342731E+02, 0.000000E+00,
 0.316000E+04, 0.804209E+02, 0.230794E+02, 0.132096E+01, 0.419761E+02,-0.423936E+00, 0.159809E+03, 0.418329E+02, 0.135255E+01, 0.411862E+02,-0.134215E+01, 0.902187E+02, 0.254543E+02, 0.133720E+01, 0.415699E+02,-0.255147E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.282451E-03, 0.489067E-06, 0.244211E+02, 0.244211E+02, 0.000000E+00, 0.000000E+00, 0.163621E+02, 0.102234E+01, 0.000000E+00, 0.930888E+00, 0.218232E-01, 0.395000E+06, 0.395000E+06, 0.000000E+00, 0.389371E+00, 0.264650E+06, 0.344911E+02, 0.000000E+00,
 0.317000E+04, 0.805410E+02, 0.230805E+02, 0.132257E+01, 0.419356E+02,-0.423115E+00, 0.160324E+03, 0.419384E+02, 0.135539E+01, 0.411152E+02,-0.134386E+01, 0.904461E+02, 0.254820E+02, 0.133754E+01, 0.415615E+02,-0.256432E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.274138E-03, 0.475658E-06, 0.237515E+02, 0.237515E+02, 0.000000E+00, 0.000000E+00, 0.159135E+02, 0.102235E+01, 0.000000E+00, 0.929959E+00, 0.218923E-01, 0.396250E+06, 0.396250E+06, 0.000000E+00, 0.389222E+00, 0.265488E+06, 0.347097E+02, 0.000000E+00,
 0.318000E+04, 0.806589E+02, 0.230818E+02, 0.132420E+01, 0.418951E+02,-0.422290E+00, 0.160843E+03, 0.420436E+02, 0.135824E+01, 0.410441E+02,-0.134568E+01, 0.906740E+02, 0.255097E+02, 0.133788E+01, 0.415530E+02,-0.257723E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.266083E-03, 0.462617E-06, 0.231003E+02, 0.231003E+02, 0.000000E+00, 0.000000E+00, 0.154772E+02, 0.102235E+01, 0.000000E+00, 0.928999E+00, 0.219613E-01, 0.397500E+06, 0.397500E+06, 0.000000E+00, 0.389072E+00, 0.266325E+06, 0.349290E+02, 0.000000E+00,
 0.319000E+04, 0.807731E+02, 0.230854E+02, 0.132587E+01, 0.418533E+02,-0.421501E+00, 0.161365E+03, 0.421477E+02, 0.136107E+01, 0.409731E+02,-0.134766E+01, 0.909024E+02, 0.255376E+02, 0.133822E+01, 0.415445E+02,-0.259019E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.258292E-03, 0.449933E-06, 0.224669E+02, 0.224669E+02, 0.000000E+00, 0.000000E+00, 0.150528E+02, 0.102236E+01, 0.000000E+00, 0.927965E+00, 0.220304E-01, 0.398750E+06, 0.398750E+06, 0.000000E+00, 0.388921E+00, 0.267162E+06, 0.351490E+02, 0.000000E+00,
 0.320000E+04, 0.808836E+02, 0.230905E+02, 0.132755E+01, 0.418114E+02,-0.420751E+00, 0.161891E+03, 0.422511E+02, 0.136391E+01, 0.409023E+02,-0.134966E+01, 0.911315E+02, 0.255655E+02, 0.133857E+01, 0.415358E+02,-0.260319E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.250753E-03, 0.437596E-06, 0.218509E+02, 0.218509E+02, 0.000000E+00, 0.000000E+00, 0.146401E+02, 0.102236E+01, 0.000000E+00, 0.926890E+00, 0.220994E-01, 0.400000E+06, 0.400000E+06, 0.000000E+00, 0.388769E+00, 0.268000E+06, 0.353696E+02, 0.000000E+00,
 0.321000E+04, 0.809903E+02, 0.230968E+02, 0.132923E+01, 0.417693E+02,-0.420036E+00, 0.162420E+03, 0.423541E+02, 0.136674E+01, 0.408314E+02,-0.135168E+01, 0.913615E+02, 0.255936E+02, 0.133891E+01, 0.415272E+02,-0.261623E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.243456E-03, 0.425599E-06, 0.212518E+02, 0.212518E+02, 0.000000E+00, 0.000000E+00, 0.142387E+02, 0.102236E+01, 0.000000E+00, 0.925789E+00, 0.221685E-01, 0.401250E+06, 0.401250E+06, 0.000000E+00, 0.388617E+00, 0.268838E+06, 0.355910E+02, 0.000000E+00,
 0.322000E+04, 0.810937E+02, 0.231043E+02, 0.133091E+01, 0.417273E+02,-0.419351E+00, 0.162952E+03, 0.424569E+02, 0.136958E+01, 0.407604E+02,-0.135371E+01, 0.915922E+02, 0.256218E+02, 0.133926E+01, 0.415184E+02,-0.262932E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.236390E-03, 0.413930E-06, 0.206691E+02, 0.206691E+02, 0.000000E+00, 0.000000E+00, 0.138483E+02, 0.102237E+01, 0.000000E+00, 0.924665E+00, 0.222376E-01, 0.402500E+06, 0.402500E+06, 0.000000E+00, 0.388463E+00, 0.269675E+06, 0.358131E+02, 0.000000E+00,
 0.323000E+04, 0.811940E+02, 0.231126E+02, 0.133258E+01, 0.416854E+02,-0.418695E+00, 0.163486E+03, 0.425599E+02, 0.137242E+01, 0.406894E+02,-0.135576E+01, 0.918236E+02, 0.256500E+02, 0.133962E+01, 0.415096E+02,-0.264246E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.229545E-03, 0.402581E-06, 0.201024E+02, 0.201024E+02, 0.000000E+00, 0.000000E+00, 0.134686E+02, 0.102237E+01, 0.000000E+00, 0.923522E+00, 0.223066E-01, 0.403750E+06, 0.403750E+06, 0.000000E+00, 0.388309E+00, 0.270512E+06, 0.360358E+02, 0.000000E+00,
 0.324000E+04, 0.812913E+02, 0.231218E+02, 0.133426E+01, 0.416435E+02,-0.418065E+00, 0.164021E+03, 0.426632E+02, 0.137527E+01, 0.406184E+02,-0.135783E+01, 0.920557E+02, 0.256784E+02, 0.133997E+01, 0.415007E+02,-0.265566E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.222914E-03, 0.391543E-06, 0.195513E+02, 0.195513E+02, 0.000000E+00, 0.000000E+00, 0.130994E+02, 0.102238E+01, 0.000000E+00, 0.922361E+00, 0.223757E-01, 0.405000E+06, 0.405000E+06, 0.000000E+00, 0.388154E+00, 0.271350E+06, 0.362593E+02, 0.000000E+00,
 0.325000E+04, 0.813859E+02, 0.231318E+02, 0.133593E+01, 0.416018E+02,-0.417458E+00, 0.164559E+03, 0.427670E+02, 0.137811E+01, 0.405472E+02,-0.135992E+01, 0.922882E+02, 0.257069E+02, 0.134033E+01, 0.414918E+02,-0.266891E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.216488E-03, 0.380807E-06, 0.190152E+02, 0.190152E+02, 0.000000E+00, 0.000000E+00, 0.127402E+02, 0.102238E+01, 0.000000E+00, 0.921183E+00, 0.224448E-01, 0.406250E+06, 0.406250E+06, 0.000000E+00, 0.387998E+00, 0.272188E+06, 0.364834E+02, 0.000000E+00,
 0.326000E+04, 0.814780E+02, 0.231425E+02, 0.133760E+01, 0.415601E+02,-0.416874E+00, 0.165098E+03, 0.428713E+02, 0.138096E+01, 0.404760E+02,-0.136205E+01, 0.925213E+02, 0.257355E+02, 0.134069E+01, 0.414828E+02,-0.268221E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.210259E-03, 0.370367E-06, 0.184939E+02, 0.184939E+02, 0.000000E+00, 0.000000E+00, 0.123909E+02, 0.102238E+01, 0.000000E+00, 0.919991E+00, 0.225138E-01, 0.407500E+06, 0.407500E+06, 0.000000E+00, 0.387842E+00, 0.273025E+06, 0.367082E+02, 0.000000E+00,
 0.327000E+04, 0.815677E+02, 0.231539E+02, 0.133926E+01, 0.415185E+02,-0.416312E+00, 0.165639E+03, 0.429762E+02, 0.138381E+01, 0.404047E+02,-0.136420E+01, 0.927548E+02, 0.257642E+02, 0.134105E+01, 0.414738E+02,-0.269556E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.204221E-03, 0.360212E-06, 0.179868E+02, 0.179868E+02, 0.000000E+00, 0.000000E+00, 0.120512E+02, 0.102239E+01, 0.000000E+00, 0.918785E+00, 0.225829E-01, 0.408750E+06, 0.408750E+06, 0.000000E+00, 0.387684E+00, 0.273862E+06, 0.369337E+02, 0.000000E+00,
 0.328000E+04, 0.816551E+02, 0.231659E+02, 0.134092E+01, 0.414770E+02,-0.415770E+00, 0.166182E+03, 0.430817E+02, 0.138667E+01, 0.403333E+02,-0.136637E+01, 0.929887E+02, 0.257930E+02, 0.134141E+01, 0.414647E+02,-0.270897E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.198366E-03, 0.350336E-06, 0.174936E+02, 0.174936E+02, 0.000000E+00, 0.000000E+00, 0.117207E+02, 0.102239E+01, 0.000000E+00, 0.917566E+00, 0.226519E-01, 0.410000E+06, 0.410000E+06, 0.000000E+00, 0.387526E+00, 0.274700E+06, 0.371600E+02, 0.000000E+00,
 0.329000E+04, 0.817404E+02, 0.231785E+02, 0.134258E+01, 0.414355E+02,-0.415248E+00, 0.166727E+03, 0.431878E+02, 0.138953E+01, 0.402618E+02,-0.136858E+01, 0.932229E+02, 0.258220E+02, 0.134177E+01, 0.414556E+02,-0.272243E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.192688E-03, 0.340730E-06, 0.170140E+02, 0.170140E+02, 0.000000E+00, 0.000000E+00, 0.113994E+02, 0.102239E+01, 0.000000E+00, 0.916336E+00, 0.227210E-01, 0.411250E+06, 0.411250E+06, 0.000000E+00, 0.387367E+00, 0.275537E+06, 0.373868E+02, 0.000000E+00,
 0.330000E+04, 0.818236E+02, 0.231917E+02, 0.134423E+01, 0.413942E+02,-0.414745E+00, 0.167273E+03, 0.432945E+02, 0.139239E+01, 0.401902E+02,-0.137081E+01, 0.934574E+02, 0.258511E+02, 0.134214E+01, 0.414465E+02,-0.273595E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.187181E-03, 0.331388E-06, 0.165475E+02, 0.165475E+02, 0.000000E+00, 0.000000E+00, 0.110868E+02, 0.102240E+01, 0.000000E+00, 0.915096E+00, 0.227901E-01, 0.412500E+06, 0.412500E+06, 0.000000E+00, 0.387207E+00, 0.276375E+06, 0.376144E+02, 0.000000E+00,
 0.331000E+04, 0.819047E+02, 0.232054E+02, 0.134588E+01, 0.413529E+02,-0.414260E+00, 0.167821E+03, 0.434018E+02, 0.139526E+01, 0.401186E+02,-0.137306E+01, 0.936922E+02, 0.258803E+02, 0.134251E+01, 0.414373E+02,-0.274952E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.181841E-03, 0.322302E-06, 0.160938E+02, 0.160938E+02, 0.000000E+00, 0.000000E+00, 0.107829E+02, 0.102240E+01, 0.000000E+00, 0.913846E+00, 0.228591E-01, 0.413750E+06, 0.413750E+06, 0.000000E+00, 0.387046E+00, 0.277212E+06, 0.378427E+02, 0.000000E+00,
 0.332000E+04, 0.819839E+02, 0.232196E+02, 0.134753E+01, 0.413117E+02,-0.413792E+00, 0.168370E+03, 0.435098E+02, 0.139813E+01, 0.400468E+02,-0.137534E+01, 0.939273E+02, 0.259096E+02, 0.134288E+01, 0.414281E+02,-0.276315E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.176660E-03, 0.313465E-06, 0.156526E+02, 0.156526E+02, 0.000000E+00, 0.000000E+00, 0.104872E+02, 0.102240E+01, 0.000000E+00, 0.912587E+00, 0.229282E-01, 0.415000E+06, 0.415000E+06, 0.000000E+00, 0.386885E+00, 0.278050E+06, 0.380717E+02, 0.000000E+00,
 0.333000E+04, 0.820612E+02, 0.232344E+02, 0.134918E+01, 0.412705E+02,-0.413342E+00, 0.168922E+03, 0.436184E+02, 0.140100E+01, 0.399749E+02,-0.137765E+01, 0.941626E+02, 0.259390E+02, 0.134325E+01, 0.414189E+02,-0.277683E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.171634E-03, 0.304871E-06, 0.152234E+02, 0.152234E+02, 0.000000E+00, 0.000000E+00, 0.101997E+02, 0.102241E+01, 0.000000E+00, 0.911321E+00, 0.229972E-01, 0.416250E+06, 0.416250E+06, 0.000000E+00, 0.386723E+00, 0.278887E+06, 0.383013E+02, 0.000000E+00,
 0.334000E+04, 0.821365E+02, 0.232496E+02, 0.135083E+01, 0.412293E+02,-0.412910E+00, 0.169474E+03, 0.437274E+02, 0.140388E+01, 0.399029E+02,-0.137998E+01, 0.943982E+02, 0.259686E+02, 0.134362E+01, 0.414096E+02,-0.279058E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.166758E-03, 0.296512E-06, 0.148060E+02, 0.148060E+02, 0.000000E+00, 0.000000E+00, 0.992003E+01, 0.102241E+01, 0.000000E+00, 0.910048E+00, 0.230663E-01, 0.417500E+06, 0.417500E+06, 0.000000E+00, 0.386560E+00, 0.279725E+06, 0.385317E+02, 0.000000E+00,
 0.335000E+04, 0.822099E+02, 0.232654E+02, 0.135247E+01, 0.411882E+02,-0.412492E+00, 0.170029E+03, 0.438370E+02, 0.140677E+01, 0.398308E+02,-0.138232E+01, 0.946339E+02, 0.259983E+02, 0.134399E+01, 0.414003E+02,-0.280438E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.162028E-03, 0.288382E-06, 0.144001E+02, 0.144001E+02, 0.000000E+00, 0.000000E+00, 0.964805E+01, 0.102241E+01, 0.000000E+00, 0.908768E+00, 0.231354E-01, 0.418750E+06, 0.418750E+06, 0.000000E+00, 0.386396E+00, 0.280562E+06, 0.387627E+02, 0.000000E+00,
 0.336000E+04, 0.822815E+02, 0.232816E+02, 0.135411E+01, 0.411472E+02,-0.412091E+00, 0.170585E+03, 0.439472E+02, 0.140966E+01, 0.397585E+02,-0.138469E+01, 0.948699E+02, 0.260281E+02, 0.134436E+01, 0.413910E+02,-0.281824E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.157437E-03, 0.280476E-06, 0.140053E+02, 0.140053E+02, 0.000000E+00, 0.000000E+00, 0.938352E+01, 0.102242E+01, 0.000000E+00, 0.907485E+00, 0.232044E-01, 0.420000E+06, 0.420000E+06, 0.000000E+00, 0.386232E+00, 0.281400E+06, 0.389945E+02, 0.000000E+00,
 0.337000E+04, 0.823513E+02, 0.232983E+02, 0.135576E+01, 0.411061E+02,-0.411704E+00, 0.171143E+03, 0.440579E+02, 0.141255E+01, 0.396862E+02,-0.138707E+01, 0.951060E+02, 0.260581E+02, 0.134473E+01, 0.413817E+02,-0.283217E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.152984E-03, 0.272786E-06, 0.136213E+02, 0.136213E+02, 0.000000E+00, 0.000000E+00, 0.912624E+01, 0.102242E+01, 0.000000E+00, 0.906198E+00, 0.232735E-01, 0.421250E+06, 0.421250E+06, 0.000000E+00, 0.386066E+00, 0.282237E+06, 0.392269E+02, 0.000000E+00,
 0.338000E+04, 0.824192E+02, 0.233154E+02, 0.135740E+01, 0.410651E+02,-0.411332E+00, 0.171702E+03, 0.441692E+02, 0.141545E+01, 0.396137E+02,-0.138948E+01, 0.953423E+02, 0.260882E+02, 0.134511E+01, 0.413723E+02,-0.284615E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.148661E-03, 0.265306E-06, 0.132478E+02, 0.132478E+02, 0.000000E+00, 0.000000E+00, 0.887602E+01, 0.102242E+01, 0.000000E+00, 0.904910E+00, 0.233425E-01, 0.422500E+06, 0.422500E+06, 0.000000E+00, 0.385900E+00, 0.283075E+06, 0.394600E+02, 0.000000E+00,
 0.339000E+04, 0.824853E+02, 0.233330E+02, 0.135904E+01, 0.410241E+02,-0.410975E+00, 0.172263E+03, 0.442811E+02, 0.141836E+01, 0.395411E+02,-0.139191E+01, 0.955788E+02, 0.261184E+02, 0.134548E+01, 0.413630E+02,-0.286019E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.144467E-03, 0.258032E-06, 0.128846E+02, 0.128846E+02, 0.000000E+00, 0.000000E+00, 0.863266E+01, 0.102242E+01, 0.000000E+00, 0.903623E+00, 0.234116E-01, 0.423750E+06, 0.423750E+06, 0.000000E+00, 0.385734E+00, 0.283912E+06, 0.396938E+02, 0.000000E+00,
 0.340000E+04, 0.825496E+02, 0.233511E+02, 0.136068E+01, 0.409830E+02,-0.410633E+00, 0.172825E+03, 0.443937E+02, 0.142127E+01, 0.394683E+02,-0.139436E+01, 0.958155E+02, 0.261487E+02, 0.134586E+01, 0.413536E+02,-0.287429E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.140397E-03, 0.250958E-06, 0.125313E+02, 0.125313E+02, 0.000000E+00, 0.000000E+00, 0.839597E+01, 0.102243E+01, 0.000000E+00, 0.902338E+00, 0.234807E-01, 0.425000E+06, 0.425000E+06, 0.000000E+00, 0.385566E+00, 0.284750E+06, 0.399283E+02, 0.000000E+00,
 0.341000E+04, 0.826122E+02, 0.233696E+02, 0.136232E+01, 0.409420E+02,-0.410305E+00, 0.173389E+03, 0.445070E+02, 0.142418E+01, 0.393954E+02,-0.139684E+01, 0.960523E+02, 0.261792E+02, 0.134623E+01, 0.413442E+02,-0.288845E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.136446E-03, 0.244077E-06, 0.121877E+02, 0.121877E+02, 0.000000E+00, 0.000000E+00, 0.816577E+01, 0.102243E+01, 0.000000E+00, 0.901061E+00, 0.235497E-01, 0.426250E+06, 0.426250E+06, 0.000000E+00, 0.385398E+00, 0.285587E+06, 0.401635E+02, 0.000000E+00,
 0.342000E+04, 0.826729E+02, 0.233886E+02, 0.136396E+01, 0.409009E+02,-0.409991E+00, 0.173955E+03, 0.446210E+02, 0.142711E+01, 0.393223E+02,-0.139933E+01, 0.962892E+02, 0.262098E+02, 0.134661E+01, 0.413348E+02,-0.290267E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.132612E-03, 0.237385E-06, 0.118536E+02, 0.118536E+02, 0.132349E-14, 0.000000E+00, 0.794189E+01, 0.102243E+01, 0.000000E+00, 0.899795E+00, 0.236188E-01, 0.427500E+06, 0.427500E+06, 0.000000E+00, 0.385229E+00, 0.286425E+06, 0.403994E+02, 0.000000E+00,
 0.343000E+04, 0.827319E+02, 0.234080E+02, 0.136561E+01, 0.408598E+02,-0.409691E+00, 0.174523E+03, 0.447358E+02, 0.143004E+01, 0.392490E+02,-0.140185E+01, 0.965264E+02, 0.262405E+02, 0.134699E+01, 0.413253E+02,-0.291695E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.128890E-03, 0.230876E-06, 0.115286E+02, 0.115286E+02, 0.132349E-14, 0.000000E+00, 0.772414E+01, 0.102243E+01, 0.000000E+00, 0.898547E+00, 0.236878E-01, 0.428750E+06, 0.428750E+06, 0.000000E+00, 0.385059E+00, 0.287262E+06, 0.406359E+02, 0.000000E+00,
 0.344000E+04, 0.827891E+02, 0.234279E+02, 0.136725E+01, 0.408187E+02,-0.409405E+00, 0.175092E+03, 0.448514E+02, 0.143298E+01, 0.391755E+02,-0.140439E+01, 0.967637E+02, 0.262714E+02, 0.134737E+01, 0.413159E+02,-0.293130E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.125277E-03, 0.224546E-06, 0.112125E+02, 0.112125E+02, 0.000000E+00, 0.000000E+00, 0.751236E+01, 0.102244E+01, 0.000000E+00, 0.897331E+00, 0.237569E-01, 0.430000E+06, 0.430000E+06, 0.000000E+00, 0.384889E+00, 0.288100E+06, 0.408732E+02, 0.000000E+00,
 0.345000E+04, 0.828445E+02, 0.234483E+02, 0.136891E+01, 0.407773E+02,-0.409131E+00, 0.175664E+03, 0.449680E+02, 0.143594E+01, 0.391016E+02,-0.140696E+01, 0.970013E+02, 0.263024E+02, 0.134774E+01, 0.413064E+02,-0.294570E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.121771E-03, 0.218390E-06, 0.109051E+02, 0.109051E+02, 0.000000E+00, 0.000000E+00, 0.730639E+01, 0.102244E+01, 0.000000E+00, 0.896173E+00, 0.238260E-01, 0.431250E+06, 0.431250E+06, 0.000000E+00, 0.384718E+00, 0.288938E+06, 0.411111E+02, 0.000000E+00,
